index,true_label,pred_label,correct,confidence,latency_s,error
385,talk.politics.misc,talk.politics.misc,True,0.99,0.3229786250158213,
386,soc.religion.christian,soc.religion.christian,True,0.94,0.2497727500158362,
387,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware,False,0.96,0.2916249159607105,
388,rec.autos,comp.os.ms-windows.misc,False,0.39,0.25466287502786145,
389,sci.crypt,sci.electronics,False,0.79,0.2842010000022128,
390,rec.autos,rec.autos,True,1.0,0.24343545897863805,
391,sci.crypt,sci.crypt,True,1.0,0.29272812500130385,
392,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.2808202079613693,
393,sci.space,sci.space,True,0.89,0.2589595419703983,
394,rec.sport.baseball,rec.sport.baseball,True,1.0,0.3067855829722248,
395,rec.motorcycles,rec.autos,False,0.81,0.29528616595780477,
396,sci.electronics,comp.os.ms-windows.misc,False,0.4,0.2843973329872824,
397,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.27141129196388647,
398,sci.electronics,sci.electronics,True,1.0,1.1336179160280153,
399,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.95,0.2866190830245614,
400,alt.atheism,comp.os.ms-windows.misc,False,0.39,0.28663658403092995,
401,talk.politics.misc,talk.politics.misc,True,0.97,0.26386304199695587,
402,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.98,0.2462131250067614,
403,talk.politics.guns,talk.politics.guns,True,1.0,0.2627812909777276,
404,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.2657927920226939,
405,rec.motorcycles,rec.motorcycles,True,1.0,0.27333712502149865,
406,sci.electronics,sci.electronics,True,1.0,0.2795079170027748,
407,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.2856984579702839,
408,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.97,0.3156561249634251,
409,rec.sport.baseball,talk.politics.misc,False,0.59,0.35633158299606293,
410,comp.windows.x,comp.windows.x,True,1.0,0.3192177499877289,
411,rec.autos,rec.autos,True,1.0,0.28724462498212233,
412,talk.religion.misc,alt.atheism,False,0.77,0.2528978750342503,
413,sci.med,sci.med,True,1.0,0.29163925000466406,
414,sci.electronics,sci.electronics,True,1.0,0.2503655420150608,
415,sci.crypt,sci.crypt,True,0.99,0.2907917500124313,
416,soc.religion.christian,soc.religion.christian,True,1.0,0.27125166601035744,
417,misc.forsale,misc.forsale,True,1.0,0.26127854199148715,
418,rec.sport.hockey,rec.sport.hockey,True,1.0,0.24988724995637313,
419,sci.crypt,talk.politics.misc,False,0.97,0.27315645798807964,
420,talk.religion.misc,talk.religion.misc,True,0.86,0.28641970903845504,
421,rec.sport.baseball,rec.sport.baseball,True,0.98,0.3659362919861451,
422,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.3703147500054911,
423,comp.graphics,comp.graphics,True,0.47,0.3219190840027295,
424,comp.graphics,comp.graphics,True,0.26,0.29705491597997025,
425,alt.atheism,talk.politics.misc,False,0.54,0.26633662497624755,
426,comp.windows.x,comp.windows.x,True,1.0,0.7567248339764774,
427,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.59,0.30489199998555705,
428,rec.motorcycles,rec.motorcycles,True,1.0,0.32316179102053866,
429,talk.politics.misc,talk.politics.misc,True,1.0,0.27931129100034013,
430,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.98,0.2548407909926027,
431,rec.motorcycles,rec.autos,False,0.99,0.2546022080350667,
432,sci.med,sci.med,True,1.0,0.2678849169751629,
433,talk.religion.misc,talk.religion.misc,True,0.42,0.2491115420125425,
434,comp.sys.ibm.pc.hardware,sci.crypt,False,0.44,0.3105607500183396,
435,comp.windows.x,comp.windows.x,True,1.0,0.26774549996480346,
436,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.85,0.2678125420352444,
437,sci.space,sci.space,True,0.97,0.35021008300827816,
438,talk.politics.mideast,talk.politics.mideast,True,1.0,0.33472433302085847,
439,rec.sport.baseball,rec.sport.baseball,True,0.82,0.27478870801860467,
440,soc.religion.christian,soc.religion.christian,True,0.99,0.24763441603863612,
441,talk.politics.misc,alt.atheism,False,1.0,0.28112683299696073,
442,rec.sport.baseball,rec.sport.baseball,True,1.0,0.30199416604591534,
443,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.95,0.302988416980952,
444,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.29147016699425876,
445,sci.space,sci.space,True,1.0,0.2551308340043761,
446,comp.graphics,comp.graphics,True,0.79,0.28611758298939094,
447,talk.politics.misc,talk.politics.misc,True,0.55,0.39029187499545515,
448,sci.crypt,talk.politics.misc,False,0.47,0.36403154098661616,
449,rec.autos,rec.autos,True,1.0,0.2461833329871297,
450,sci.electronics,sci.electronics,True,0.83,0.26271120901219547,
451,talk.religion.misc,soc.religion.christian,False,0.99,0.25837008300004527,
452,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.2674078750424087,
453,comp.graphics,comp.sys.ibm.pc.hardware,False,0.84,0.2992834590259008,
454,rec.sport.baseball,rec.sport.baseball,True,1.0,0.26031500002136454,
455,soc.religion.christian,soc.religion.christian,True,0.96,0.3295799579937011,
456,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.77,0.3365875000017695,
457,talk.religion.misc,talk.religion.misc,True,0.9,0.28744770801858976,
458,sci.crypt,talk.politics.misc,False,0.38,0.334439292026218,
459,rec.motorcycles,sci.med,False,0.28,0.2564876669785008,
460,soc.religion.christian,soc.religion.christian,True,1.0,0.23097674996824935,
461,sci.space,sci.space,True,0.99,0.24697166704572737,
462,sci.crypt,comp.os.ms-windows.misc,False,0.37,0.38139712502015755,
463,comp.windows.x,sci.electronics,False,0.16,0.2749356249696575,
464,talk.religion.misc,talk.religion.misc,True,0.82,0.2910582910408266,
465,talk.politics.guns,talk.politics.misc,False,0.57,0.2633332909899764,
466,alt.atheism,alt.atheism,True,0.67,0.25807737500872463,
467,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2598850840004161,
468,sci.space,sci.space,True,0.95,0.28768125001806766,
469,talk.politics.mideast,talk.politics.mideast,True,0.85,0.24573270796099678,
470,alt.atheism,talk.religion.misc,False,0.64,0.2310127079836093,
471,talk.politics.misc,talk.politics.misc,True,1.0,0.3090757910395041,
472,rec.motorcycles,talk.politics.guns,False,0.66,0.2509777920204215,
473,misc.forsale,misc.forsale,True,0.91,0.2811753749847412,
474,soc.religion.christian,soc.religion.christian,True,0.77,0.28500162495765835,
475,sci.med,sci.med,True,0.99,0.25244429102167487,
476,sci.electronics,comp.sys.ibm.pc.hardware,False,0.91,0.3720730409841053,
477,sci.med,sci.med,True,1.0,0.33490829198854044,
478,rec.autos,rec.autos,True,1.0,0.2557532920036465,
479,rec.sport.baseball,rec.sport.baseball,True,1.0,0.3634120000060648,
480,sci.space,sci.space,True,1.0,0.318268416041974,
481,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.99,0.2472763750120066,
482,talk.politics.guns,talk.politics.misc,False,0.58,0.3558402089984156,
483,misc.forsale,misc.forsale,True,0.76,0.26273300003958866,
484,comp.graphics,comp.graphics,True,0.99,0.2685531669994816,
485,comp.windows.x,comp.windows.x,True,1.0,0.3596157919964753,
486,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.26857154100434855,
487,sci.electronics,sci.electronics,True,1.0,0.24602087499806657,
488,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2563249170198105,
489,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.53,0.3221133750048466,
490,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware,False,0.94,0.3468474169494584,
491,misc.forsale,misc.forsale,True,0.86,0.3087326670065522,
492,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,0.73,0.25920004199724644,
493,rec.motorcycles,rec.autos,False,1.0,0.2735349999857135,
494,sci.med,alt.atheism,False,0.46,0.28942395804915577,
495,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.61,0.2922182499896735,
496,sci.med,sci.electronics,False,0.49,0.334755249961745,
497,talk.religion.misc,talk.religion.misc,True,0.94,0.23680350003996864,
498,soc.religion.christian,soc.religion.christian,True,0.96,0.25715487502748147,
499,rec.motorcycles,rec.motorcycles,True,0.97,0.2926634169998579,
500,rec.sport.baseball,rec.sport.baseball,True,1.0,0.29122470802394673,
501,talk.politics.misc,talk.politics.misc,True,0.53,0.4820954999886453,
502,rec.sport.baseball,comp.os.ms-windows.misc,False,0.33,0.24424591701244935,
503,talk.religion.misc,alt.atheism,False,0.97,0.24824033299228176,
504,talk.religion.misc,talk.politics.misc,False,0.42,0.359471834031865,
505,rec.motorcycles,rec.motorcycles,True,0.97,0.32086520903976634,
506,rec.autos,rec.autos,True,1.0,0.32298050000099465,
507,sci.space,sci.space,True,1.0,0.28794895799364895,
508,soc.religion.christian,talk.politics.misc,False,0.33,0.27022524998756126,
509,misc.forsale,misc.forsale,True,1.0,0.2553082079975866,
510,sci.space,sci.space,True,0.78,0.2831791670178063,
511,rec.sport.baseball,rec.sport.baseball,True,1.0,0.3624425840098411,
512,alt.atheism,alt.atheism,True,0.99,0.2619356249924749,
513,talk.politics.misc,sci.med,False,0.68,0.27413958398392424,
514,rec.sport.baseball,comp.os.ms-windows.misc,False,0.31,0.2873531249933876,
515,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.99,0.2321075419895351,
516,sci.electronics,misc.forsale,False,0.38,0.2983519170084037,
517,talk.politics.mideast,talk.politics.misc,False,0.92,0.24878758401609957,
518,rec.motorcycles,rec.motorcycles,True,0.7,0.248916459036991,
519,comp.windows.x,comp.windows.x,True,1.0,0.36441999999806285,
520,rec.sport.hockey,rec.sport.hockey,True,1.0,0.33000666700536385,
521,rec.sport.hockey,comp.os.ms-windows.misc,False,0.39,0.359079500020016,
522,talk.religion.misc,talk.politics.misc,False,0.26,0.3020415409700945,
523,comp.windows.x,comp.windows.x,True,1.0,0.2866710829548538,
524,rec.motorcycles,rec.motorcycles,True,0.57,0.3078267499804497,
525,talk.politics.guns,talk.politics.misc,False,0.91,0.3046474579605274,
526,talk.politics.mideast,misc.forsale,False,0.44,0.25398600002517924,
527,sci.space,sci.space,True,1.0,0.27981470798840746,
528,sci.med,sci.med,True,1.0,0.2837556669837795,
529,rec.sport.hockey,rec.sport.hockey,True,1.0,0.25856954202754423,
530,talk.religion.misc,soc.religion.christian,False,0.96,0.2675619159708731,
531,comp.graphics,comp.graphics,True,1.0,0.2561524999910034,
532,talk.politics.guns,talk.politics.misc,False,0.87,0.23490120796486735,
533,sci.med,sci.med,True,1.0,0.38651491701602936,
534,rec.autos,rec.autos,True,1.0,0.2534423340111971,
535,rec.sport.baseball,rec.sport.baseball,True,0.98,0.3204661249765195,
536,sci.crypt,talk.politics.guns,False,0.91,0.30092933401465416,
537,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2575279999873601,
538,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.79,0.25850983295822516,
539,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.23785729199880734,
540,comp.windows.x,comp.windows.x,True,0.98,0.3296051250072196,
541,rec.sport.hockey,comp.os.ms-windows.misc,False,0.36,0.24105979199521244,
542,talk.politics.mideast,talk.politics.misc,False,0.67,0.31053920899285004,
543,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.23349037498701364,
544,sci.med,sci.med,True,1.0,0.24761329096509144,
545,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.72,0.2730832920060493,
546,talk.politics.mideast,talk.politics.mideast,True,1.0,0.3183268749853596,
547,sci.med,sci.med,True,1.0,0.2645490000140853,
548,talk.politics.guns,talk.politics.guns,True,1.0,0.316064374987036,
549,rec.motorcycles,rec.motorcycles,True,1.0,0.38727041700622067,
550,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.99,0.24449116695905104,
551,comp.sys.mac.hardware,sci.electronics,False,0.88,0.29574645799584687,
552,talk.politics.guns,talk.religion.misc,False,0.72,0.2500629579881206,
553,sci.crypt,sci.crypt,True,1.0,0.3131825409946032,
554,rec.sport.hockey,rec.sport.hockey,True,1.0,0.251006625010632,
555,sci.crypt,sci.crypt,True,1.0,0.2796952499775216,
556,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.2320809579687193,
557,alt.atheism,alt.atheism,True,0.64,0.33181095897452906,
558,rec.sport.hockey,rec.sport.hockey,True,0.97,0.25729087501531467,
559,soc.religion.christian,soc.religion.christian,True,0.78,0.26542883401270956,
560,rec.motorcycles,rec.motorcycles,True,1.0,0.3124908339814283,
561,alt.atheism,talk.religion.misc,False,0.88,0.2790846669813618,
562,sci.electronics,sci.electronics,True,0.95,0.3851221249788068,
563,sci.space,comp.os.ms-windows.misc,False,0.34,0.37012875004438683,
564,rec.sport.baseball,rec.sport.baseball,True,1.0,0.36151291598798707,
565,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.30914558400399983,
566,comp.graphics,comp.graphics,True,0.76,0.26885154098272324,
567,talk.politics.guns,talk.politics.guns,True,0.66,0.3090182080049999,
568,rec.autos,rec.autos,True,1.0,0.29827837500488386,
569,comp.graphics,comp.graphics,True,0.84,0.2504600000102073,
570,comp.graphics,comp.graphics,True,0.72,0.3138022909988649,
571,talk.politics.mideast,talk.politics.mideast,True,0.68,0.37794899998698384,
572,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware,False,0.84,0.27755991695448756,
573,talk.politics.mideast,talk.politics.mideast,True,0.98,0.3799214170430787,
574,rec.motorcycles,rec.motorcycles,True,1.0,0.24087074998533353,
575,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.56,0.2500902920146473,
576,talk.religion.misc,alt.atheism,False,0.73,0.2618267080397345,
577,sci.space,sci.space,True,1.0,0.2703755830298178,
578,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.85,0.25077366700861603,
579,sci.electronics,sci.electronics,True,1.0,0.3105019580107182,
580,talk.politics.guns,talk.politics.misc,False,0.38,0.24692070798482746,
581,rec.sport.hockey,rec.sport.hockey,True,1.0,0.29070504201808944,
582,rec.sport.hockey,rec.sport.hockey,True,0.27,0.3678942090482451,
583,talk.politics.guns,talk.politics.misc,False,0.94,0.25107604096410796,
584,comp.windows.x,comp.windows.x,True,1.0,0.2667883330141194,
585,alt.atheism,alt.atheism,True,0.91,0.30558087496319786,
586,comp.graphics,comp.graphics,True,0.93,0.30201649997616187,
587,talk.politics.mideast,talk.politics.mideast,True,0.84,0.2615512079792097,
588,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2625073330127634,
589,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.2722129580215551,
590,talk.politics.guns,talk.politics.guns,True,0.9,0.37278970796614885,
591,sci.crypt,talk.politics.misc,False,0.95,0.35621562495362014,
592,sci.med,sci.med,True,1.0,0.3280394999892451,
593,sci.crypt,sci.crypt,True,1.0,0.3352832499658689,
594,rec.sport.hockey,rec.sport.hockey,True,0.99,0.29633379203733057,
595,comp.graphics,comp.graphics,True,0.99,0.34442412498174235,
596,talk.politics.misc,talk.politics.misc,True,1.0,0.3705481250071898,
597,rec.sport.baseball,rec.sport.baseball,True,0.99,0.25886208296287805,
598,sci.space,sci.space,True,0.95,0.2696917499997653,
599,talk.politics.guns,talk.politics.guns,True,0.81,0.28990804200293496,
600,sci.space,talk.politics.misc,False,0.89,0.255990625009872,
601,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2569531250046566,
602,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2427287499886006,
603,talk.politics.mideast,talk.politics.misc,False,0.4,0.248504416027572,
604,sci.crypt,sci.crypt,True,0.99,0.2587694589747116,
605,comp.windows.x,comp.windows.x,True,0.96,0.2655805830145255,
606,sci.electronics,comp.os.ms-windows.misc,False,0.98,0.26135962503030896,
607,rec.sport.baseball,rec.sport.baseball,True,1.0,0.26854737498797476,
608,talk.politics.mideast,talk.politics.mideast,True,0.96,0.5240108339930885,
609,comp.windows.x,comp.windows.x,True,0.97,0.6092107089934871,
610,rec.sport.baseball,rec.sport.baseball,True,1.0,0.25488687498727813,
611,comp.windows.x,comp.os.ms-windows.misc,False,0.13,0.2809802920091897,
612,soc.religion.christian,soc.religion.christian,True,0.96,0.2917306669987738,
613,talk.politics.misc,talk.politics.guns,False,0.48,0.24092637497233227,
614,rec.sport.hockey,rec.sport.hockey,True,0.99,0.2797349999891594,
615,alt.atheism,alt.atheism,True,0.59,0.2956637919996865,
616,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.97,0.31691308302106336,
617,rec.autos,rec.autos,True,1.0,0.4072385830222629,
618,rec.autos,rec.autos,True,1.0,0.401884707971476,
619,rec.sport.baseball,rec.sport.baseball,True,0.79,0.39852029201574624,
620,rec.sport.baseball,comp.graphics,False,0.83,0.2379486249992624,
621,sci.space,sci.space,True,1.0,0.2651760829612613,
622,talk.politics.guns,misc.forsale,False,0.34,0.26517087494721636,
623,soc.religion.christian,soc.religion.christian,True,0.99,0.3006971249706112,
624,misc.forsale,comp.os.ms-windows.misc,False,0.34,0.2910772909526713,
625,talk.politics.mideast,talk.politics.mideast,True,0.65,0.2516848749946803,
626,rec.motorcycles,rec.motorcycles,True,0.99,0.2919797080103308,
627,sci.space,sci.space,True,1.0,0.30164879199583083,
628,comp.graphics,comp.graphics,True,1.0,0.26454225002089515,
629,talk.religion.misc,talk.politics.misc,False,0.24,0.3109906250028871,
630,comp.windows.x,comp.graphics,False,0.52,0.28009100002236664,
631,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,1.0,0.22906308301026002,
632,comp.windows.x,comp.windows.x,True,1.0,0.26609941601054743,
633,rec.motorcycles,rec.motorcycles,True,0.99,0.2701805830001831,
634,misc.forsale,misc.forsale,True,1.0,0.2999306669807993,
635,soc.religion.christian,soc.religion.christian,True,0.99,0.3273274999810383,
636,sci.crypt,comp.os.ms-windows.misc,False,0.91,0.24374170799273998,
637,comp.windows.x,comp.windows.x,True,0.74,0.28613883297657594,
638,rec.sport.hockey,rec.sport.hockey,True,0.92,0.298863917007111,
639,talk.politics.mideast,talk.politics.mideast,True,0.9,0.31312425003852695,
640,sci.electronics,sci.electronics,True,0.98,0.3272062920150347,
641,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2882553750532679,
642,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2680502499570139,
643,rec.sport.hockey,rec.sport.hockey,True,1.0,0.24597729096421972,
644,comp.graphics,comp.graphics,True,0.98,0.271029333001934,
645,rec.autos,rec.autos,True,1.0,0.2830456250230782,
646,rec.motorcycles,rec.motorcycles,True,1.0,0.2463832920184359,
647,misc.forsale,talk.politics.misc,False,0.22,0.38892745901830494,
648,misc.forsale,misc.forsale,True,0.99,0.35403358296025544,
649,comp.graphics,comp.graphics,True,0.86,0.330597415973898,
650,soc.religion.christian,soc.religion.christian,True,0.96,0.352116041991394,
651,talk.politics.mideast,talk.politics.mideast,True,0.99,0.2664793340372853,
652,misc.forsale,misc.forsale,True,1.0,0.28510858298977837,
653,misc.forsale,misc.forsale,True,1.0,0.2506148330285214,
654,rec.sport.hockey,rec.sport.hockey,True,1.0,0.23717504099477082,
655,rec.autos,rec.autos,True,1.0,0.27394275000551715,
656,comp.os.ms-windows.misc,comp.graphics,False,0.49,0.3634413750260137,
657,comp.windows.x,comp.windows.x,True,1.0,0.3277283339994028,
658,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.62,0.25416975002735853,
659,soc.religion.christian,soc.religion.christian,True,0.92,0.3060541659942828,
